time,mean,min,max,climatology,anomaly
1953-04-15 00:00:00+00:00,5374.1,5332.69,5427.52,5548.75,-174.65
1953-04-16 00:00:00+00:00,5502.41,5460.57,5529.21,5549.45,-47.04
1953-04-17 00:00:00+00:00,5514.66,5498.55,5536.01,5550.23,-35.57
1953-04-18 00:00:00+00:00,5563.19,5546.77,5581.29,5551.25,11.94
1953-04-19 00:00:00+00:00,5602.95,5585.2,5626.24,5552.47,50.47
1953-04-20 00:00:00+00:00,5639.93,5625.95,5655.31,5553.45,86.48
1953-04-21 00:00:00+00:00,5643.4,5639.02,5648.81,5555.21,88.19
1953-04-22 00:00:00+00:00,5626.71,5621.33,5632.49,5557.02,69.68
1953-04-23 00:00:00+00:00,5605.36,5598.85,5614.1,5559.01,46.35
1953-04-24 00:00:00+00:00,5579.53,5571.44,5588.99,5561.17,18.37
1953-04-25 00:00:00+00:00,5516.78,5496.22,5537.12,5563.56,-46.78
1953-04-26 00:00:00+00:00,5502.72,5494.62,5509.08,5566.14,-63.42
1953-04-27 00:00:00+00:00,5441.01,5402.51,5472.23,5568.62,-127.62
1953-04-28 00:00:00+00:00,5347.09,5324.63,5363.66,5571.1,-224.02
1953-04-29 00:00:00+00:00,5389.65,5358.87,5457.45,5573.71,-184.06
1953-04-30 00:00:00+00:00,5541.32,5500.49,5573.95,5575.94,-34.62
1953-05-01 00:00:00+00:00,5564.43,5550.16,5581.55,5578.26,-13.82
1953-05-02 00:00:00+00:00,5659.63,5616.87,5700.53,5580.86,78.78
1953-05-03 00:00:00+00:00,5714.73,5699.78,5734.14,5583.64,131.09
1953-05-04 00:00:00+00:00,5739.82,5727.97,5749.59,5586.31,153.51
1953-05-05 00:00:00+00:00,5714.1,5698.07,5737.9,5588.95,125.15
1953-05-06 00:00:00+00:00,5637.98,5606.13,5675.94,5591.17,46.81
1953-05-07 00:00:00+00:00,5529.53,5484.72,5553.74,5593.08,-63.55
1953-05-08 00:00:00+00:00,5510.1,5484.95,5529.59,5595.37,-85.27
1953-05-09 00:00:00+00:00,5527.37,5517.34,5536.06,5597.54,-70.16
1953-05-10 00:00:00+00:00,5487.06,5471.31,5497.97,5599.64,-112.58
1953-05-11 00:00:00+00:00,5507.6,5495.62,5521.54,5601.82,-94.21
1953-05-12 00:00:00+00:00,5491.98,5470.72,5510.14,5603.77,-111.79
1953-05-13 00:00:00+00:00,5523.49,5516.04,5528.3,5606.18,-82.69
1953-05-14 00:00:00+00:00,5522.34,5512.61,5532.13,5608.76,-86.42
1953-05-15 00:00:00+00:00,5618.39,5581.19,5649.55,5611.34,7.05
1953-05-16 00:00:00+00:00,5659.43,5646.99,5670.2,5613.84,45.59
1953-05-17 00:00:00+00:00,5662.38,5649.22,5683.1,5616.16,46.22
1953-05-18 00:00:00+00:00,5716.91,5703.66,5731.11,5618.87,98.04
1953-05-19 00:00:00+00:00,5722.12,5714.23,5732.79,5621.83,100.29
1953-05-20 00:00:00+00:00,5724.17,5703.1,5745.93,5624.91,99.26
1953-05-21 00:00:00+00:00,5740.6,5733.06,5744.05,5627.4,113.2
1953-05-22 00:00:00+00:00,5715.4,5696.38,5738.73,5629.33,86.07
1953-05-23 00:00:00+00:00,5781.18,5748.88,5813.47,5631.28,149.9
1953-05-24 00:00:00+00:00,5825.56,5817.36,5833.9,5633.38,192.18
1953-05-25 00:00:00+00:00,5824.67,5821.43,5828.36,5635.59,189.08
1953-05-26 00:00:00+00:00,5788.36,5766.65,5814.07,5638.17,150.19
1953-05-27 00:00:00+00:00,5722.36,5625.81,5792.11,5641.11,81.24
1953-05-28 00:00:00+00:00,5646.19,5575.16,5698.44,5644.1,2.09
1953-05-29 00:00:00+00:00,5684.54,5628.6,5716.43,5646.83,37.72
1953-05-30 00:00:00+00:00,5495.28,5456.09,5581.05,5649.59,-154.3
1953-05-31 00:00:00+00:00,5476.46,5460.64,5500.9,5652.29,-175.83
1953-06-01 00:00:00+00:00,5407.11,5350.38,5463.62,5654.59,-247.48
1953-06-02 00:00:00+00:00,5322.41,5301.85,5345.57,5656.65,-334.24
1953-06-03 00:00:00+00:00,5352.69,5325.54,5395.28,5658.7,-306.02
1953-06-04 00:00:00+00:00,5445.12,5405.53,5494.26,5660.85,-215.73
1953-06-05 00:00:00+00:00,5545.74,5505.85,5595.82,5662.87,-117.12
1953-06-06 00:00:00+00:00,5638.42,5608.37,5660.93,5664.63,-26.21
1953-06-07 00:00:00+00:00,5667.48,5656.19,5680.64,5666.29,1.18
1953-06-08 00:00:00+00:00,5684.29,5674.72,5693.34,5668.15,16.14
1953-06-09 00:00:00+00:00,5682.98,5670.48,5688.18,5670.27,12.71
1953-06-10 00:00:00+00:00,5669.39,5656.27,5677.49,5672.2,-2.81
1953-06-11 00:00:00+00:00,5622.8,5604.72,5659.01,5673.92,-51.12
1953-06-12 00:00:00+00:00,5628.34,5610.42,5650.57,5675.65,-47.31
1953-06-13 00:00:00+00:00,5612.11,5602.2,5631.24,5677.22,-65.11
1953-06-14 00:00:00+00:00,5604.16,5594.56,5612.3,5678.98,-74.82
1953-06-15 00:00:00+00:00,5579.37,5560.57,5591.96,5681.07,-101.7
1953-06-16 00:00:00+00:00,5558.13,5527.72,5589.66,5683.14,-125.01
1953-06-17 00:00:00+00:00,5569.19,5555.06,5578.33,5684.98,-115.79
1953-06-18 00:00:00+00:00,5552.51,5543.5,5563.38,5686.89,-134.38
1953-06-19 00:00:00+00:00,5632.52,5579.36,5682.41,5688.93,-56.41
1953-06-20 00:00:00+00:00,5682.48,5668.91,5700.33,5690.71,-8.23
1953-06-21 00:00:00+00:00,5707.91,5703.04,5711.9,5692.26,15.64
1953-06-22 00:00:00+00:00,5691.13,5680.1,5696.94,5693.9,-2.76
1953-06-23 00:00:00+00:00,5690.51,5678.16,5699.04,5695.5,-4.99
1953-06-24 00:00:00+00:00,5697.94,5682.65,5715.61,5696.71,1.23
1953-06-25 00:00:00+00:00,5719.75,5703.08,5734.99,5697.67,22.08
1953-06-26 00:00:00+00:00,5714.39,5694.17,5729.69,5698.91,15.48
1953-06-27 00:00:00+00:00,5724.58,5712.16,5738.81,5700.39,24.19
1953-06-28 00:00:00+00:00,5766.37,5748.63,5790.82,5701.7,64.67
1953-06-29 00:00:00+00:00,5768.7,5763.12,5776.29,5702.99,65.71
1953-06-30 00:00:00+00:00,5747.09,5733.15,5759.56,5704.14,42.96
1953-07-01 00:00:00+00:00,5734.43,5726.17,5742.92,5705.2,29.24
1953-07-02 00:00:00+00:00,5722.89,5706.88,5738.23,5706.16,16.73
1953-07-03 00:00:00+00:00,5736.24,5725.45,5748.55,5707.07,29.16
1953-07-04 00:00:00+00:00,5748.5,5737.51,5763.11,5708.19,40.31
1953-07-05 00:00:00+00:00,5763.99,5752.42,5774.36,5709.55,54.44
1953-07-06 00:00:00+00:00,5754.77,5747.39,5764.89,5711.17,43.6
1953-07-07 00:00:00+00:00,5745.97,5733.09,5754.46,5712.91,33.06
1953-07-08 00:00:00+00:00,5667.93,5656.72,5698.36,5714.28,-46.36
1953-07-09 00:00:00+00:00,5595.87,5569.78,5619.59,5715.31,-119.44
1953-07-10 00:00:00+00:00,5588.44,5570.33,5613.93,5716.37,-127.93
1953-07-11 00:00:00+00:00,5629.56,5613.39,5644.57,5717.3,-87.74
1953-07-12 00:00:00+00:00,5603.28,5560.97,5643.18,5718.38,-115.1
1953-07-13 00:00:00+00:00,5520.3,5503.62,5534.92,5719.24,-198.95
1953-07-14 00:00:00+00:00,5558.12,5533.97,5578.51,5719.82,-161.7
1953-07-15 00:00:00+00:00,5593.76,5575.34,5621.68,5720.3,-126.54
1953-07-16 00:00:00+00:00,5658.03,5636.28,5672.97,5721.04,-63.01
1953-07-17 00:00:00+00:00,5650.1,5637.1,5655.64,5721.94,-71.84
1953-07-18 00:00:00+00:00,5649.76,5642.02,5659.12,5722.25,-72.5
1953-07-19 00:00:00+00:00,5666.08,5631.94,5719.52,5722.38,-56.3
1953-07-20 00:00:00+00:00,5798.54,5756.82,5831.91,5722.58,75.96
1953-07-21 00:00:00+00:00,5793.3,5752.09,5828.82,5723.06,70.24
1953-07-22 00:00:00+00:00,5675.46,5647.35,5707.47,5723.83,-48.37
1953-07-23 00:00:00+00:00,5633.38,5608.86,5654.87,5724.56,-91.18
1953-07-24 00:00:00+00:00,5759.17,5674.13,5822.29,5724.96,34.21
1953-07-25 00:00:00+00:00,5795.25,5769.15,5817.86,5724.85,70.4
1953-07-26 00:00:00+00:00,5705.24,5668.5,5741.81,5724.59,-19.34
1953-07-27 00:00:00+00:00,5597.46,5571.87,5630.36,5724.4,-126.95
1953-07-28 00:00:00+00:00,5619.42,5596.68,5637.05,5724.29,-104.87
1953-07-29 00:00:00+00:00,5635.37,5633.61,5637.35,5724.07,-88.7
1953-07-30 00:00:00+00:00,5609.16,5587.43,5626.59,5723.82,-114.66
1953-07-31 00:00:00+00:00,5618.36,5599.98,5630.09,5723.72,-105.35
1953-08-01 00:00:00+00:00,5653.44,5620.91,5675.46,5723.86,-70.42
1953-08-02 00:00:00+00:00,5648.3,5642.92,5652.07,5723.99,-75.69
1953-08-03 00:00:00+00:00,5673.65,5653.76,5709.74,5724.27,-50.62
1953-08-04 00:00:00+00:00,5778.89,5730.94,5819.07,5724.29,54.59
1953-08-05 00:00:00+00:00,5816.09,5814.92,5818.06,5724.25,91.84
1953-08-06 00:00:00+00:00,5797.73,5785.18,5804.16,5724.42,73.31
1953-08-07 00:00:00+00:00,5809.9,5799.16,5822.38,5724.6,85.3
1953-08-08 00:00:00+00:00,5788.75,5782.9,5801.17,5724.62,64.14
1953-08-09 00:00:00+00:00,5779.03,5762.38,5803.77,5724.53,54.5
1953-08-10 00:00:00+00:00,5798.92,5785.24,5807.6,5724.4,74.52
1953-08-11 00:00:00+00:00,5838.17,5821.18,5859.03,5724.46,113.71
1953-08-12 00:00:00+00:00,5859.9,5853.05,5867.27,5724.32,135.58
1953-08-13 00:00:00+00:00,5824.44,5808.6,5842.8,5724.05,100.39
1953-08-14 00:00:00+00:00,5809.59,5806.69,5812.81,5723.66,85.93
1953-08-15 00:00:00+00:00,5782.66,5766.8,5800.4,5722.73,59.93
1953-08-16 00:00:00+00:00,5726.95,5712.27,5739.16,5721.64,5.31
1953-08-17 00:00:00+00:00,5741.99,5728.27,5760.09,5720.57,21.42
1953-08-18 00:00:00+00:00,5716.46,5701.57,5739.35,5719.57,-3.11
1953-08-19 00:00:00+00:00,5747.8,5728.56,5760.03,5718.66,29.14
1953-08-20 00:00:00+00:00,5699.55,5669.4,5734.75,5717.98,-18.43
1953-08-21 00:00:00+00:00,5550.08,5506.87,5628.0,5717.59,-167.51
1953-08-22 00:00:00+00:00,5515.07,5491.07,5546.21,5716.93,-201.86
1953-08-23 00:00:00+00:00,5674.56,5606.11,5735.14,5716.02,-41.46
1953-08-24 00:00:00+00:00,5680.82,5633.44,5716.66,5715.22,-34.4
1953-08-25 00:00:00+00:00,5612.56,5584.83,5643.2,5714.34,-101.78
1953-08-26 00:00:00+00:00,5640.57,5628.85,5657.24,5712.97,-72.39
1953-08-27 00:00:00+00:00,5675.1,5654.22,5700.07,5711.83,-36.73
1953-08-28 00:00:00+00:00,5722.01,5713.8,5733.53,5711.01,11.01
1953-08-29 00:00:00+00:00,5737.2,5724.16,5752.73,5710.11,27.09
1953-08-30 00:00:00+00:00,5757.44,5750.15,5762.91,5709.31,48.13
1953-08-31 00:00:00+00:00,5781.05,5756.67,5811.45,5708.22,72.84
1953-09-01 00:00:00+00:00,5827.66,5815.08,5837.63,5706.58,121.08
1953-09-02 00:00:00+00:00,5770.4,5730.95,5807.27,5704.78,65.62
1953-09-03 00:00:00+00:00,5695.16,5651.42,5743.51,5703.2,-8.04
1953-09-04 00:00:00+00:00,5747.76,5738.99,5752.6,5701.47,46.29
1953-09-05 00:00:00+00:00,5827.54,5780.46,5873.29,5699.53,128.01
1953-09-06 00:00:00+00:00,5899.5,5884.72,5919.49,5697.4,202.1
1953-09-07 00:00:00+00:00,5924.27,5918.9,5930.45,5695.55,228.72
1953-09-08 00:00:00+00:00,5889.57,5861.53,5919.29,5694.44,195.13
1953-09-09 00:00:00+00:00,5790.27,5738.06,5836.96,5693.23,97.03
1953-09-10 00:00:00+00:00,5587.09,5548.88,5665.71,5692.04,-104.95
1953-09-11 00:00:00+00:00,5633.21,5587.0,5685.44,5690.96,-57.75
1953-09-12 00:00:00+00:00,5722.41,5705.14,5741.25,5689.89,32.52
1953-09-13 00:00:00+00:00,5732.91,5724.39,5740.38,5689.1,43.81
1953-09-14 00:00:00+00:00,5713.92,5705.23,5728.22,5688.03,25.89
1953-09-15 00:00:00+00:00,5677.06,5666.13,5688.64,5686.34,-9.29
1953-09-16 00:00:00+00:00,5627.84,5609.03,5648.01,5684.53,-56.69
1953-09-17 00:00:00+00:00,5586.9,5549.85,5619.68,5682.8,-95.9
1953-09-18 00:00:00+00:00,5622.18,5607.44,5643.59,5681.15,-58.97
1953-09-19 00:00:00+00:00,5626.49,5614.09,5633.91,5679.38,-52.89
1953-09-20 00:00:00+00:00,5552.04,5524.0,5598.15,5677.3,-125.25
1953-09-21 00:00:00+00:00,5544.56,5450.94,5616.03,5674.85,-130.29
1953-09-22 00:00:00+00:00,5475.34,5442.59,5525.42,5672.59,-197.25
1953-09-23 00:00:00+00:00,5476.61,5455.99,5508.19,5670.73,-194.12
1953-09-24 00:00:00+00:00,5520.37,5483.57,5549.28,5669.14,-148.76
1953-09-25 00:00:00+00:00,5603.07,5569.61,5643.39,5667.5,-64.43
1953-09-26 00:00:00+00:00,5688.15,5658.55,5717.21,5665.69,22.47
1953-09-27 00:00:00+00:00,5705.8,5691.44,5715.83,5664.06,41.74
1953-09-28 00:00:00+00:00,5637.79,5629.1,5648.27,5662.6,-24.81
1953-09-29 00:00:00+00:00,5685.72,5670.0,5706.2,5660.86,24.86
1953-09-30 00:00:00+00:00,5765.71,5726.58,5801.31,5659.02,106.68
1953-10-01 00:00:00+00:00,5835.42,5812.61,5858.61,5657.42,178.0
1953-10-02 00:00:00+00:00,5818.61,5774.02,5855.98,5655.71,162.89
1953-10-03 00:00:00+00:00,5710.27,5698.44,5726.57,5653.51,56.76
1953-10-04 00:00:00+00:00,5706.74,5691.95,5727.18,5650.91,55.83
1953-10-05 00:00:00+00:00,5741.81,5729.12,5755.44,5648.18,93.63
1953-10-06 00:00:00+00:00,5727.92,5698.35,5757.01,5645.61,82.32
1953-10-07 00:00:00+00:00,5666.03,5657.4,5671.41,5643.39,22.64
1953-10-08 00:00:00+00:00,5721.65,5685.26,5758.34,5641.07,80.58
1953-10-09 00:00:00+00:00,5774.91,5769.3,5782.53,5638.27,136.64
1953-10-10 00:00:00+00:00,5765.46,5759.05,5770.35,5635.36,130.1
1953-10-11 00:00:00+00:00,5730.5,5705.8,5752.67,5632.55,97.94
1953-10-12 00:00:00+00:00,5645.1,5635.43,5661.11,5630.03,15.07
1953-10-13 00:00:00+00:00,5617.02,5607.29,5630.83,5627.43,-10.4
1953-10-14 00:00:00+00:00,5603.92,5583.38,5630.64,5624.98,-21.06
1953-10-15 00:00:00+00:00,5657.52,5647.25,5671.97,5622.83,34.69
1953-10-16 00:00:00+00:00,5686.72,5677.67,5695.77,5620.87,65.86
1953-10-17 00:00:00+00:00,5676.16,5661.17,5688.29,5619.17,56.99
1953-10-18 00:00:00+00:00,5711.4,5689.3,5742.2,5617.1,94.3
1953-10-19 00:00:00+00:00,5764.78,5745.48,5784.47,5614.66,150.11
1953-10-20 00:00:00+00:00,5791.75,5785.66,5798.21,5611.88,179.87
1953-10-21 00:00:00+00:00,5756.92,5731.8,5780.81,5608.79,148.13
1953-10-22 00:00:00+00:00,5657.33,5640.71,5690.95,5605.69,51.64
1953-10-23 00:00:00+00:00,5618.75,5604.39,5638.43,5602.78,15.97
1953-10-24 00:00:00+00:00,5629.58,5606.38,5645.25,5600.32,29.26
1953-10-25 00:00:00+00:00,5595.69,5585.69,5606.08,5598.44,-2.75
1953-10-26 00:00:00+00:00,5575.93,5552.32,5592.32,5596.29,-20.35
1953-10-27 00:00:00+00:00,5549.59,5526.55,5567.91,5593.85,-44.26
1953-10-28 00:00:00+00:00,5525.99,5520.47,5538.07,5591.22,-65.24
1953-10-29 00:00:00+00:00,5514.87,5506.29,5524.99,5588.64,-73.77
1953-10-30 00:00:00+00:00,5510.93,5502.89,5522.62,5586.07,-75.14
1953-10-31 00:00:00+00:00,5490.65,5482.73,5499.56,5583.7,-93.06
1953-11-01 00:00:00+00:00,5479.63,5455.18,5490.75,5581.85,-102.22
1953-11-02 00:00:00+00:00,5359.73,5343.23,5396.23,5579.94,-220.21
1953-11-03 00:00:00+00:00,5396.64,5351.41,5455.21,5577.79,-181.14
1953-11-04 00:00:00+00:00,5530.13,5494.41,5571.48,5575.39,-45.27
1953-11-05 00:00:00+00:00,5555.74,5517.15,5590.11,5573.15,-17.41
1953-11-06 00:00:00+00:00,5563.9,5490.23,5654.33,5571.37,-7.47
1953-11-07 00:00:00+00:00,5703.24,5677.94,5717.47,5569.51,133.73
1953-11-08 00:00:00+00:00,5707.68,5702.48,5714.65,5567.13,140.55
1953-11-09 00:00:00+00:00,5677.41,5656.03,5695.41,5564.8,112.61
1953-11-10 00:00:00+00:00,5640.21,5621.26,5662.15,5563.21,77.0
1953-11-11 00:00:00+00:00,5686.32,5666.39,5704.2,5561.49,124.83
1953-11-12 00:00:00+00:00,5718.72,5711.66,5726.47,5559.68,159.04
1953-11-13 00:00:00+00:00,5709.91,5698.63,5718.69,5557.54,152.37
1953-11-14 00:00:00+00:00,5721.77,5716.78,5727.58,5555.25,166.53
1953-11-15 00:00:00+00:00,5747.61,5723.12,5769.82,5553.29,194.32
1953-11-16 00:00:00+00:00,5811.53,5791.84,5827.53,5551.33,260.19
1953-11-17 00:00:00+00:00,5791.37,5766.31,5812.15,5549.63,241.74
1953-11-18 00:00:00+00:00,5738.05,5729.68,5752.14,5548.24,189.81
1953-11-19 00:00:00+00:00,5724.6,5715.75,5731.36,5546.79,177.82
1953-11-20 00:00:00+00:00,5744.04,5733.99,5751.6,5545.09,198.95
1953-11-21 00:00:00+00:00,5753.76,5748.32,5757.3,5543.95,209.81
1953-11-22 00:00:00+00:00,5737.28,5727.67,5748.49,5542.98,194.3
1953-11-23 00:00:00+00:00,5714.91,5704.24,5728.19,5542.01,172.9
1953-11-24 00:00:00+00:00,5686.11,5678.09,5696.93,5540.63,145.48
1953-11-25 00:00:00+00:00,5659.15,5650.5,5666.39,5538.91,120.24
1953-11-26 00:00:00+00:00,5588.92,5576.72,5612.62,5536.95,51.97
1953-11-27 00:00:00+00:00,5576.31,5566.83,5590.19,5534.59,41.71
1953-11-28 00:00:00+00:00,5651.42,5617.62,5675.43,5532.3,119.12
1953-11-29 00:00:00+00:00,5695.72,5675.54,5711.7,5530.63,165.09
1953-11-30 00:00:00+00:00,5670.72,5660.36,5689.57,5529.07,141.65
1953-12-01 00:00:00+00:00,5722.9,5682.26,5759.52,5527.39,195.51
1953-12-02 00:00:00+00:00,5723.02,5694.37,5752.08,5525.63,197.39
1953-12-03 00:00:00+00:00,5637.32,5601.6,5680.05,5523.76,113.56
1953-12-04 00:00:00+00:00,5635.82,5623.81,5650.17,5522.91,112.91
1953-12-05 00:00:00+00:00,5679.05,5652.92,5706.68,5522.07,156.98
1953-12-06 00:00:00+00:00,5703.81,5699.18,5707.97,5521.0,182.81
1953-12-07 00:00:00+00:00,5651.02,5615.02,5684.67,5519.71,131.31
1953-12-08 00:00:00+00:00,5596.0,5590.21,5598.85,5518.85,77.16
1953-12-09 00:00:00+00:00,5601.16,5598.6,5605.68,5518.45,82.71
1953-12-10 00:00:00+00:00,5585.95,5568.45,5607.12,5518.17,67.78
1953-12-11 00:00:00+00:00,5616.49,5611.94,5622.33,5517.74,98.75
1953-12-12 00:00:00+00:00,5640.16,5625.42,5653.17,5517.33,122.84
1953-12-13 00:00:00+00:00,5635.32,5630.55,5646.67,5517.18,118.14
1953-12-14 00:00:00+00:00,5609.93,5594.96,5626.82,5516.85,93.08
1953-12-15 00:00:00+00:00,5593.68,5587.57,5605.05,5516.09,77.59
1953-12-16 00:00:00+00:00,5634.56,5617.55,5648.73,5515.66,118.9
1953-12-17 00:00:00+00:00,5632.25,5621.75,5643.54,5514.9,117.35
1953-12-18 00:00:00+00:00,5611.26,5596.9,5624.23,5514.15,97.11
1953-12-19 00:00:00+00:00,5487.7,5402.96,5576.06,5513.49,-25.8
1953-12-20 00:00:00+00:00,5521.73,5473.91,5573.24,5513.06,8.67
1953-12-21 00:00:00+00:00,5619.3,5587.92,5641.8,5512.7,106.6
1953-12-22 00:00:00+00:00,5649.91,5643.74,5655.28,5512.74,137.16
1953-12-23 00:00:00+00:00,5607.5,5597.61,5631.04,5512.68,94.82
1953-12-24 00:00:00+00:00,5543.74,5502.63,5589.61,5512.32,31.43
1953-12-25 00:00:00+00:00,5442.19,5378.63,5493.75,5511.51,-69.32
1953-12-26 00:00:00+00:00,5517.13,5398.61,5600.0,5511.48,5.65
1953-12-27 00:00:00+00:00,5523.89,5503.9,5550.25,5511.14,12.75
1953-12-28 00:00:00+00:00,5453.8,5427.59,5490.47,5510.7,-56.91
1953-12-29 00:00:00+00:00,5439.24,5431.85,5445.48,5509.96,-70.72
1953-12-30 00:00:00+00:00,5471.76,5448.96,5498.34,5509.42,-37.66
1953-12-31 00:00:00+00:00,5465.1,5450.39,5489.26,5509.02,-43.92
1954-01-01 00:00:00+00:00,5469.64,5454.49,5486.58,5508.72,-39.08
1954-01-02 00:00:00+00:00,5571.01,5528.32,5609.05,5508.56,62.45
1954-01-03 00:00:00+00:00,5418.25,5299.99,5577.12,5508.36,-90.1
1954-01-04 00:00:00+00:00,5323.35,5311.83,5345.53,5508.54,-185.19
1954-01-05 00:00:00+00:00,5386.77,5302.34,5443.65,5508.6,-121.82
1954-01-06 00:00:00+00:00,5393.51,5350.3,5438.16,5508.22,-114.71
1954-01-07 00:00:00+00:00,5322.6,5309.21,5342.08,5507.77,-185.18
1954-01-08 00:00:00+00:00,5420.38,5364.45,5472.89,5507.21,-86.83
1954-01-09 00:00:00+00:00,5472.59,5444.51,5490.24,5506.33,-33.73
1954-01-10 00:00:00+00:00,5459.18,5434.17,5485.08,5504.9,-45.73
1954-01-11 00:00:00+00:00,5499.07,5477.45,5526.88,5503.3,-4.23
1954-01-12 00:00:00+00:00,5516.93,5511.87,5521.97,5502.28,14.65
1954-01-13 00:00:00+00:00,5422.45,5310.41,5493.85,5501.76,-79.31
1954-01-14 00:00:00+00:00,5256.57,5211.18,5307.7,5501.25,-244.69
1954-01-15 00:00:00+00:00,5463.68,5400.52,5507.21,5501.16,-37.48
1954-01-16 00:00:00+00:00,5458.88,5450.0,5473.75,5501.48,-42.59
1954-01-17 00:00:00+00:00,5473.07,5467.53,5478.16,5501.58,-28.51
1954-01-18 00:00:00+00:00,5597.75,5531.76,5650.73,5501.21,96.54
1954-01-19 00:00:00+00:00,5631.25,5603.97,5645.29,5501.12,130.13
1954-01-20 00:00:00+00:00,5613.28,5603.76,5624.94,5500.9,112.38
1954-01-21 00:00:00+00:00,5604.5,5590.96,5620.59,5500.48,104.03
1954-01-22 00:00:00+00:00,5600.97,5589.53,5612.64,5499.54,101.43
1954-01-23 00:00:00+00:00,5597.8,5580.01,5616.39,5498.53,99.27
1954-01-24 00:00:00+00:00,5551.76,5536.46,5571.55,5497.85,53.9
1954-01-25 00:00:00+00:00,5491.3,5447.67,5527.7,5497.67,-6.37
1954-01-26 00:00:00+00:00,5372.74,5343.08,5414.22,5497.76,-125.02
1954-01-27 00:00:00+00:00,5315.55,5312.54,5318.4,5497.82,-182.27
1954-01-28 00:00:00+00:00,5269.04,5262.82,5283.94,5497.71,-228.66
1954-01-29 00:00:00+00:00,5270.0,5264.44,5275.55,5496.97,-226.97
1954-01-30 00:00:00+00:00,5261.35,5223.26,5280.22,5495.9,-234.56
1954-01-31 00:00:00+00:00,5226.15,5200.81,5255.45,5494.8,-268.64
1954-02-01 00:00:00+00:00,5300.21,5269.83,5339.11,5493.81,-193.59
1954-02-02 00:00:00+00:00,5362.32,5353.57,5376.73,5493.17,-130.85
1954-02-03 00:00:00+00:00,5396.87,5377.39,5416.8,5492.16,-95.29
1954-02-04 00:00:00+00:00,5425.03,5405.09,5437.57,5491.92,-66.89
1954-02-05 00:00:00+00:00,5410.54,5404.12,5413.14,5492.01,-81.47
1954-02-06 00:00:00+00:00,5401.13,5386.47,5414.91,5492.33,-91.19
1954-02-07 00:00:00+00:00,5333.38,5276.08,5382.31,5492.55,-159.18
1954-02-08 00:00:00+00:00,5243.24,5212.78,5275.27,5492.98,-249.74
1954-02-09 00:00:00+00:00,5304.01,5281.77,5333.72,5493.52,-189.52
1954-02-10 00:00:00+00:00,5364.33,5351.66,5381.4,5493.94,-129.61
1954-02-11 00:00:00+00:00,5327.54,5305.07,5351.82,5494.25,-166.71
1954-02-12 00:00:00+00:00,5423.16,5382.22,5453.44,5494.73,-71.57
1954-02-13 00:00:00+00:00,5423.57,5390.21,5454.37,5495.56,-71.98
1954-02-14 00:00:00+00:00,5390.96,5374.61,5414.91,5496.82,-105.86
1954-02-15 00:00:00+00:00,5464.72,5435.48,5495.93,5497.38,-32.66
1954-02-16 00:00:00+00:00,5499.8,5482.75,5520.95,5497.92,1.88
1954-02-17 00:00:00+00:00,5545.68,5533.47,5559.41,5498.55,47.13
1954-02-18 00:00:00+00:00,5483.45,5452.35,5520.91,5499.69,-16.25
1954-02-19 00:00:00+00:00,5382.23,5368.07,5412.19,5500.33,-118.09
1954-02-20 00:00:00+00:00,5409.23,5377.21,5443.49,5500.95,-91.72
1954-02-21 00:00:00+00:00,5525.33,5468.08,5583.81,5501.14,24.2
1954-02-22 00:00:00+00:00,5608.4,5597.67,5618.66,5501.39,107.01
1954-02-23 00:00:00+00:00,5561.04,5517.81,5598.8,5501.49,59.54
1954-02-24 00:00:00+00:00,5440.66,5422.8,5474.01,5501.53,-60.87
1954-02-25 00:00:00+00:00,5380.01,5323.88,5415.31,5501.14,-121.12
1954-02-26 00:00:00+00:00,5235.76,5205.52,5256.05,5501.13,-265.37
1954-02-27 00:00:00+00:00,5232.14,5215.18,5255.49,5501.21,-269.07
1954-02-28 00:00:00+00:00,5245.9,5231.22,5254.83,5501.91,-256.02
1954-03-01 00:00:00+00:00,5215.35,5195.13,5230.48,5502.55,-287.2
1954-03-02 00:00:00+00:00,5255.13,5246.82,5265.85,5503.0,-247.87
1954-03-03 00:00:00+00:00,5231.18,5183.96,5268.23,5503.03,-271.86
1954-03-04 00:00:00+00:00,5117.42,5093.41,5130.4,5503.03,-385.61
1954-03-05 00:00:00+00:00,5170.27,5132.84,5226.07,5503.08,-332.81
1954-03-06 00:00:00+00:00,5316.56,5246.1,5378.95,5503.39,-186.83
1954-03-07 00:00:00+00:00,5403.27,5396.98,5412.27,5503.96,-100.69
1954-03-08 00:00:00+00:00,5429.42,5411.17,5457.78,5504.4,-74.99
1954-03-09 00:00:00+00:00,5490.05,5472.59,5506.22,5505.04,-14.99
1954-03-10 00:00:00+00:00,5504.12,5497.61,5510.16,5506.07,-1.95
1954-03-11 00:00:00+00:00,5507.34,5501.94,5512.66,5507.18,0.16
1954-03-12 00:00:00+00:00,5468.36,5434.35,5498.27,5508.35,-39.99
1954-03-13 00:00:00+00:00,5437.42,5394.12,5499.16,5509.34,-71.91
1954-03-14 00:00:00+00:00,5524.41,5519.93,5531.88,5509.88,14.53
1954-03-15 00:00:00+00:00,5493.38,5490.36,5497.92,5510.43,-17.05
1954-03-16 00:00:00+00:00,5516.73,5486.89,5550.64,5511.34,5.39
1954-03-17 00:00:00+00:00,5544.94,5538.64,5549.37,5511.9,33.03
