time,mean,min,max,source,climatology,anomaly
2004-04-26 00:00:00+00:00,14.02,7.0,19.68,ERA5,11.19,2.83
2004-04-27 00:00:00+00:00,15.28,8.79,20.46,ERA5,11.32,3.96
2004-04-28 00:00:00+00:00,13.99,10.69,19.41,ERA5,11.45,2.54
2004-04-29 00:00:00+00:00,13.33,11.16,16.01,ERA5,11.57,1.77
2004-04-30 00:00:00+00:00,15.21,11.39,20.69,ERA5,11.67,3.53
2004-05-01 00:00:00+00:00,13.57,10.1,16.78,ERA5,11.76,1.8
2004-05-02 00:00:00+00:00,12.82,8.07,17.91,ERA5,11.87,0.96
2004-05-03 00:00:00+00:00,12.76,7.69,17.75,ERA5,11.97,0.79
2004-05-04 00:00:00+00:00,9.08,6.57,11.52,ERA5,12.07,-2.99
2004-05-05 00:00:00+00:00,8.86,5.96,12.35,ERA5,12.19,-3.32
2004-05-06 00:00:00+00:00,9.85,3.42,14.45,ERA5,12.31,-2.46
2004-05-07 00:00:00+00:00,9.03,7.22,11.87,ERA5,12.43,-3.4
2004-05-08 00:00:00+00:00,9.73,8.0,10.65,ERA5,12.55,-2.82
2004-05-09 00:00:00+00:00,11.39,8.23,14.79,ERA5,12.68,-1.29
2004-05-10 00:00:00+00:00,12.62,8.29,16.42,ERA5,12.79,-0.17
2004-05-11 00:00:00+00:00,10.6,8.3,12.67,ERA5,12.91,-2.3
2004-05-12 00:00:00+00:00,10.3,7.73,13.49,ERA5,13.01,-2.71
2004-05-13 00:00:00+00:00,9.82,8.08,12.03,ERA5,13.12,-3.29
2004-05-14 00:00:00+00:00,10.98,5.19,16.03,ERA5,13.23,-2.25
2004-05-15 00:00:00+00:00,13.85,6.35,19.89,ERA5,13.34,0.51
2004-05-16 00:00:00+00:00,14.61,8.79,19.86,ERA5,13.44,1.16
2004-05-17 00:00:00+00:00,16.42,8.97,22.53,ERA5,13.54,2.88
2004-05-18 00:00:00+00:00,16.44,9.29,22.24,ERA5,13.66,2.78
2004-05-19 00:00:00+00:00,16.82,9.45,23.51,ERA5,13.78,3.04
2004-05-20 00:00:00+00:00,15.86,8.65,22.46,ERA5,13.9,1.96
2004-05-21 00:00:00+00:00,11.4,7.13,14.86,ERA5,14.01,-2.61
2004-05-22 00:00:00+00:00,9.35,4.72,13.84,ERA5,14.1,-4.75
2004-05-23 00:00:00+00:00,10.22,5.33,14.65,ERA5,14.17,-3.95
2004-05-24 00:00:00+00:00,11.56,4.19,17.81,ERA5,14.26,-2.7
2004-05-25 00:00:00+00:00,13.52,6.33,18.52,ERA5,14.34,-0.82
2004-05-26 00:00:00+00:00,11.71,7.04,15.79,ERA5,14.42,-2.71
2004-05-27 00:00:00+00:00,10.66,4.72,14.92,ERA5,14.52,-3.86
2004-05-28 00:00:00+00:00,13.24,4.89,19.54,ERA5,14.62,-1.37
2004-05-29 00:00:00+00:00,16.65,9.13,22.75,ERA5,14.72,1.93
2004-05-30 00:00:00+00:00,14.4,11.28,17.47,ERA5,14.82,-0.42
2004-05-31 00:00:00+00:00,13.56,9.26,18.44,ERA5,14.92,-1.36
2004-06-01 00:00:00+00:00,15.81,11.07,20.61,ERA5,15.02,0.78
2004-06-02 00:00:00+00:00,13.67,12.07,15.55,ERA5,15.13,-1.47
2004-06-03 00:00:00+00:00,14.39,11.41,17.77,ERA5,15.24,-0.85
2004-06-04 00:00:00+00:00,14.28,11.61,17.84,ERA5,15.36,-1.08
2004-06-05 00:00:00+00:00,14.97,9.9,18.19,ERA5,15.47,-0.49
2004-06-06 00:00:00+00:00,15.64,8.37,22.23,ERA5,15.55,0.09
2004-06-07 00:00:00+00:00,19.68,11.74,25.88,ERA5,15.62,4.06
2004-06-08 00:00:00+00:00,23.26,14.43,29.87,ERA5,15.69,7.58
2004-06-09 00:00:00+00:00,21.66,16.77,27.1,ERA5,15.75,5.9
2004-06-10 00:00:00+00:00,17.56,15.06,19.49,ERA5,15.82,1.74
2004-06-11 00:00:00+00:00,15.46,12.41,18.31,ERA5,15.9,-0.44
2004-06-12 00:00:00+00:00,14.35,11.68,17.14,ERA5,15.97,-1.62
2004-06-13 00:00:00+00:00,13.9,9.42,17.64,ERA5,16.04,-2.14
2004-06-14 00:00:00+00:00,16.5,7.63,23.29,ERA5,16.12,0.37
2004-06-15 00:00:00+00:00,18.45,14.09,23.61,ERA5,16.21,2.24
2004-06-16 00:00:00+00:00,16.15,10.17,20.05,ERA5,16.3,-0.15
2004-06-17 00:00:00+00:00,17.14,14.01,21.07,ERA5,16.38,0.76
2004-06-18 00:00:00+00:00,14.37,11.83,17.1,ERA5,16.46,-2.09
2004-06-19 00:00:00+00:00,12.51,9.18,15.92,ERA5,16.56,-4.05
2004-06-20 00:00:00+00:00,12.31,8.18,15.82,ERA5,16.65,-4.33
2004-06-21 00:00:00+00:00,12.95,9.25,16.63,ERA5,16.72,-3.77
2004-06-22 00:00:00+00:00,15.36,10.0,18.96,ERA5,16.8,-1.44
2004-06-23 00:00:00+00:00,17.46,14.77,19.25,ERA5,16.87,0.59
2004-06-24 00:00:00+00:00,14.88,12.0,17.69,ERA5,16.94,-2.06
2004-06-25 00:00:00+00:00,14.63,10.42,18.51,ERA5,17.01,-2.38
2004-06-26 00:00:00+00:00,15.77,8.92,20.08,ERA5,17.08,-1.31
2004-06-27 00:00:00+00:00,18.75,14.21,23.42,ERA5,17.14,1.6
2004-06-28 00:00:00+00:00,16.01,11.76,20.61,ERA5,17.2,-1.19
2004-06-29 00:00:00+00:00,16.41,9.92,21.46,ERA5,17.27,-0.86
2004-06-30 00:00:00+00:00,19.09,13.41,24.56,ERA5,17.33,1.76
2004-07-01 00:00:00+00:00,16.08,12.26,19.2,ERA5,17.4,-1.32
2004-07-02 00:00:00+00:00,14.64,11.27,18.32,ERA5,17.46,-2.82
2004-07-03 00:00:00+00:00,15.4,12.92,18.34,ERA5,17.52,-2.11
2004-07-04 00:00:00+00:00,14.27,11.29,16.07,ERA5,17.57,-3.3
2004-07-05 00:00:00+00:00,16.22,11.98,19.96,ERA5,17.63,-1.42
2004-07-06 00:00:00+00:00,16.31,9.79,21.38,ERA5,17.7,-1.38
2004-07-07 00:00:00+00:00,16.77,12.16,21.6,ERA5,17.76,-0.99
2004-07-08 00:00:00+00:00,16.82,13.53,20.56,ERA5,17.81,-0.99
2004-07-09 00:00:00+00:00,14.19,12.09,16.31,ERA5,17.85,-3.66
2004-07-10 00:00:00+00:00,13.35,10.49,16.33,ERA5,17.9,-4.55
2004-07-11 00:00:00+00:00,13.14,9.81,16.22,ERA5,17.94,-4.79
2004-07-12 00:00:00+00:00,13.27,11.73,15.16,ERA5,17.98,-4.71
2004-07-13 00:00:00+00:00,14.1,10.86,17.44,ERA5,18.03,-3.93
2004-07-14 00:00:00+00:00,15.38,10.82,18.73,ERA5,18.07,-2.69
2004-07-15 00:00:00+00:00,17.79,16.08,20.36,ERA5,18.1,-0.31
2004-07-16 00:00:00+00:00,19.54,16.33,24.03,ERA5,18.14,1.4
2004-07-17 00:00:00+00:00,20.83,14.95,28.36,ERA5,18.18,2.65
2004-07-18 00:00:00+00:00,18.11,13.83,22.9,ERA5,18.2,-0.09
2004-07-19 00:00:00+00:00,17.48,11.63,22.51,ERA5,18.22,-0.74
2004-07-20 00:00:00+00:00,18.34,15.1,22.7,ERA5,18.25,0.09
2004-07-21 00:00:00+00:00,19.47,16.11,23.17,ERA5,18.27,1.19
2004-07-22 00:00:00+00:00,21.34,14.37,26.84,ERA5,18.3,3.04
2004-07-23 00:00:00+00:00,19.62,13.57,23.72,ERA5,18.33,1.29
2004-07-24 00:00:00+00:00,17.77,11.26,23.82,ERA5,18.35,-0.58
2004-07-25 00:00:00+00:00,16.33,13.17,19.49,ERA5,18.36,-2.03
2004-07-26 00:00:00+00:00,16.83,12.53,20.37,ERA5,18.37,-1.54
2004-07-27 00:00:00+00:00,16.9,9.5,22.62,ERA5,18.37,-1.47
2004-07-28 00:00:00+00:00,18.82,10.8,24.61,ERA5,18.36,0.45
2004-07-29 00:00:00+00:00,20.93,13.16,27.74,ERA5,18.34,2.59
2004-07-30 00:00:00+00:00,21.26,14.96,27.05,ERA5,18.31,2.95
2004-07-31 00:00:00+00:00,20.45,15.42,25.89,ERA5,18.28,2.17
2004-08-01 00:00:00+00:00,19.48,13.82,25.01,ERA5,18.25,1.24
2004-08-02 00:00:00+00:00,21.4,14.71,27.69,ERA5,18.21,3.2
2004-08-03 00:00:00+00:00,22.63,16.17,28.55,ERA5,18.17,4.46
2004-08-04 00:00:00+00:00,22.04,17.04,27.51,ERA5,18.13,3.9
2004-08-05 00:00:00+00:00,22.79,18.77,28.72,ERA5,18.11,4.68
2004-08-06 00:00:00+00:00,21.41,18.85,24.79,ERA5,18.09,3.33
2004-08-07 00:00:00+00:00,21.05,17.51,25.51,ERA5,18.06,2.98
2004-08-08 00:00:00+00:00,23.86,17.06,30.4,ERA5,18.04,5.82
2004-08-09 00:00:00+00:00,25.44,21.23,30.64,ERA5,18.01,7.43
2004-08-10 00:00:00+00:00,21.38,18.63,23.64,ERA5,17.98,3.4
2004-08-11 00:00:00+00:00,21.5,16.55,26.54,ERA5,17.95,3.55
2004-08-12 00:00:00+00:00,18.48,15.78,20.41,ERA5,17.93,0.55
2004-08-13 00:00:00+00:00,17.4,15.46,20.59,ERA5,17.9,-0.49
2004-08-14 00:00:00+00:00,17.88,14.15,21.02,ERA5,17.86,0.02
2004-08-15 00:00:00+00:00,19.62,13.23,25.17,ERA5,17.81,1.81
2004-08-16 00:00:00+00:00,19.58,17.63,22.48,ERA5,17.75,1.83
2004-08-17 00:00:00+00:00,19.4,15.33,22.83,ERA5,17.69,1.71
2004-08-18 00:00:00+00:00,20.41,17.4,24.9,ERA5,17.62,2.79
2004-08-19 00:00:00+00:00,19.0,16.33,22.1,ERA5,17.54,1.46
2004-08-20 00:00:00+00:00,16.34,13.22,20.11,ERA5,17.46,-1.12
2004-08-21 00:00:00+00:00,14.53,10.95,17.71,ERA5,17.39,-2.87
2004-08-22 00:00:00+00:00,15.65,10.74,20.77,ERA5,17.33,-1.67
2004-08-23 00:00:00+00:00,18.15,13.25,23.96,ERA5,17.26,0.89
2004-08-24 00:00:00+00:00,16.95,15.19,20.27,ERA5,17.17,-0.22
2004-08-25 00:00:00+00:00,15.73,14.02,18.44,ERA5,17.09,-1.36
2004-08-26 00:00:00+00:00,16.42,14.32,19.56,ERA5,17.0,-0.58
2004-08-27 00:00:00+00:00,15.06,13.27,16.35,ERA5,16.91,-1.85
2004-08-28 00:00:00+00:00,17.47,14.33,20.39,ERA5,16.83,0.64
2004-08-29 00:00:00+00:00,16.05,12.39,19.39,ERA5,16.74,-0.69
2004-08-30 00:00:00+00:00,15.13,12.06,17.95,ERA5,16.65,-1.53
2004-08-31 00:00:00+00:00,14.5,11.69,18.12,ERA5,16.57,-2.07
2004-09-01 00:00:00+00:00,15.4,10.08,20.92,ERA5,16.48,-1.08
2004-09-02 00:00:00+00:00,17.44,10.5,24.34,ERA5,16.38,1.07
2004-09-03 00:00:00+00:00,19.78,13.59,26.25,ERA5,16.28,3.5
2004-09-04 00:00:00+00:00,20.48,14.66,26.27,ERA5,16.18,4.31
2004-09-05 00:00:00+00:00,21.1,14.73,27.52,ERA5,16.06,5.04
2004-09-06 00:00:00+00:00,20.55,14.4,26.71,ERA5,15.94,4.6
2004-09-07 00:00:00+00:00,19.9,15.65,25.25,ERA5,15.82,4.08
2004-09-08 00:00:00+00:00,17.71,12.65,23.39,ERA5,15.71,2.0
2004-09-09 00:00:00+00:00,18.07,11.31,24.96,ERA5,15.6,2.46
2004-09-10 00:00:00+00:00,20.18,14.03,26.57,ERA5,15.5,4.67
2004-09-11 00:00:00+00:00,19.01,15.96,21.82,ERA5,15.4,3.61
2004-09-12 00:00:00+00:00,15.91,13.3,19.06,ERA5,15.29,0.62
2004-09-13 00:00:00+00:00,15.32,11.87,19.95,ERA5,15.19,0.13
2004-09-14 00:00:00+00:00,14.53,11.27,19.06,ERA5,15.08,-0.55
2004-09-15 00:00:00+00:00,12.75,8.88,16.18,ERA5,14.97,-2.22
2004-09-16 00:00:00+00:00,12.48,7.05,18.36,ERA5,14.85,-2.37
2004-09-17 00:00:00+00:00,14.74,9.23,20.28,ERA5,14.73,0.01
2004-09-18 00:00:00+00:00,17.99,13.24,22.9,ERA5,14.6,3.4
2004-09-19 00:00:00+00:00,14.73,11.15,18.57,ERA5,14.47,0.27
2004-09-20 00:00:00+00:00,14.16,11.12,16.17,ERA5,14.34,-0.17
2004-09-21 00:00:00+00:00,13.97,11.52,16.65,ERA5,14.21,-0.24
2004-09-22 00:00:00+00:00,13.2,11.51,14.95,ERA5,14.09,-0.89
2004-09-23 00:00:00+00:00,14.19,10.69,16.32,ERA5,13.97,0.22
2004-09-24 00:00:00+00:00,11.01,9.19,12.86,ERA5,13.86,-2.85
2004-09-25 00:00:00+00:00,11.83,10.34,14.56,ERA5,13.75,-1.92
2004-09-26 00:00:00+00:00,14.24,11.55,17.49,ERA5,13.63,0.61
2004-09-27 00:00:00+00:00,15.26,13.64,17.49,ERA5,13.52,1.74
2004-09-28 00:00:00+00:00,15.77,14.25,17.32,ERA5,13.41,2.36
2004-09-29 00:00:00+00:00,13.67,9.0,16.11,ERA5,13.3,0.37
2004-09-30 00:00:00+00:00,13.66,9.7,17.16,ERA5,13.19,0.47
2004-10-01 00:00:00+00:00,15.51,12.98,18.71,ERA5,13.08,2.44
2004-10-02 00:00:00+00:00,13.7,11.37,16.2,ERA5,12.98,0.73
2004-10-03 00:00:00+00:00,13.96,10.2,17.84,ERA5,12.87,1.1
2004-10-04 00:00:00+00:00,16.19,12.76,21.23,ERA5,12.76,3.43
2004-10-05 00:00:00+00:00,14.77,11.48,16.31,ERA5,12.64,2.13
2004-10-06 00:00:00+00:00,12.62,10.12,15.78,ERA5,12.51,0.11
2004-10-07 00:00:00+00:00,11.13,8.05,14.72,ERA5,12.39,-1.26
2004-10-08 00:00:00+00:00,10.98,8.6,14.7,ERA5,12.27,-1.3
2004-10-09 00:00:00+00:00,9.7,5.49,13.73,ERA5,12.15,-2.45
2004-10-10 00:00:00+00:00,9.51,6.29,13.22,ERA5,12.03,-2.52
2004-10-11 00:00:00+00:00,9.11,5.24,13.41,ERA5,11.89,-2.79
2004-10-12 00:00:00+00:00,11.88,8.65,15.92,ERA5,11.76,0.12
2004-10-13 00:00:00+00:00,12.33,9.5,15.37,ERA5,11.63,0.7
2004-10-14 00:00:00+00:00,11.72,9.65,13.7,ERA5,11.51,0.21
2004-10-15 00:00:00+00:00,8.94,7.08,10.93,ERA5,11.39,-2.45
2004-10-16 00:00:00+00:00,7.79,6.49,9.3,ERA5,11.25,-3.46
2004-10-17 00:00:00+00:00,8.29,6.73,10.37,ERA5,11.12,-2.83
2004-10-18 00:00:00+00:00,9.65,7.6,12.84,ERA5,10.99,-1.34
2004-10-19 00:00:00+00:00,9.82,5.01,14.89,ERA5,10.86,-1.04
2004-10-20 00:00:00+00:00,15.38,10.55,20.02,ERA5,10.72,4.66
2004-10-21 00:00:00+00:00,13.07,10.17,16.31,ERA5,10.57,2.5
2004-10-22 00:00:00+00:00,13.43,9.99,17.02,ERA5,10.42,3.0
2004-10-23 00:00:00+00:00,16.36,13.6,19.42,ERA5,10.29,6.07
2004-10-24 00:00:00+00:00,16.6,14.66,18.97,ERA5,10.16,6.44
2004-10-25 00:00:00+00:00,13.36,10.15,15.6,ERA5,10.02,3.34
2004-10-26 00:00:00+00:00,9.0,5.24,12.91,ERA5,9.9,-0.9
2004-10-27 00:00:00+00:00,8.62,4.34,11.85,ERA5,9.77,-1.15
2004-10-28 00:00:00+00:00,12.85,10.55,16.07,ERA5,9.64,3.21
2004-10-29 00:00:00+00:00,11.24,7.01,14.02,ERA5,9.5,1.73
2004-10-30 00:00:00+00:00,8.34,4.94,14.24,ERA5,9.36,-1.02
2004-10-31 00:00:00+00:00,9.18,5.99,11.37,ERA5,9.22,-0.04
2004-11-01 00:00:00+00:00,8.51,6.8,10.29,ERA5,9.08,-0.57
2004-11-02 00:00:00+00:00,9.71,8.2,11.7,ERA5,8.95,0.76
2004-11-03 00:00:00+00:00,10.65,8.71,12.27,ERA5,8.82,1.83
2004-11-04 00:00:00+00:00,10.08,7.91,12.77,ERA5,8.69,1.39
2004-11-05 00:00:00+00:00,7.39,4.52,10.76,ERA5,8.56,-1.18
2004-11-06 00:00:00+00:00,9.09,7.25,10.79,ERA5,8.44,0.64
2004-11-07 00:00:00+00:00,7.6,4.88,10.43,ERA5,8.32,-0.72
2004-11-08 00:00:00+00:00,6.22,3.86,7.91,ERA5,8.2,-1.98
2004-11-09 00:00:00+00:00,3.38,0.98,6.73,ERA5,8.07,-4.69
2004-11-10 00:00:00+00:00,4.93,1.6,7.73,ERA5,7.93,-2.99
2004-11-11 00:00:00+00:00,4.42,1.89,5.56,ERA5,7.8,-3.38
2004-11-12 00:00:00+00:00,4.47,0.02,9.04,ERA5,7.68,-3.21
2004-11-13 00:00:00+00:00,5.33,3.0,8.52,ERA5,7.56,-2.23
2004-11-14 00:00:00+00:00,4.48,1.95,8.3,ERA5,7.44,-2.95
2004-11-15 00:00:00+00:00,4.65,1.33,7.05,ERA5,7.31,-2.66
2004-11-16 00:00:00+00:00,8.82,6.85,11.39,ERA5,7.2,1.62
2004-11-17 00:00:00+00:00,11.14,9.47,12.64,ERA5,7.1,4.04
2004-11-18 00:00:00+00:00,9.6,8.63,11.15,ERA5,7.01,2.59
2004-11-19 00:00:00+00:00,3.79,0.72,8.34,ERA5,6.92,-3.13
2004-11-20 00:00:00+00:00,1.34,-0.62,4.93,ERA5,6.81,-5.47
2004-11-21 00:00:00+00:00,2.38,-1.28,7.55,ERA5,6.71,-4.33
2004-11-22 00:00:00+00:00,10.95,8.51,12.8,ERA5,6.62,4.33
2004-11-23 00:00:00+00:00,8.77,2.81,10.98,ERA5,6.54,2.24
2004-11-24 00:00:00+00:00,2.64,-0.55,7.52,ERA5,6.44,-3.8
2004-11-25 00:00:00+00:00,1.09,-1.97,5.32,ERA5,6.33,-5.23
2004-11-26 00:00:00+00:00,3.98,1.3,8.1,ERA5,6.21,-2.23
2004-11-27 00:00:00+00:00,8.19,7.15,8.92,ERA5,6.11,2.08
2004-11-28 00:00:00+00:00,7.9,7.07,8.68,ERA5,5.99,1.91
2004-11-29 00:00:00+00:00,6.79,5.61,7.9,ERA5,5.88,0.91
2004-11-30 00:00:00+00:00,4.73,3.41,5.76,ERA5,5.79,-1.07
2004-12-01 00:00:00+00:00,3.23,2.53,3.86,ERA5,5.7,-2.47
2004-12-02 00:00:00+00:00,1.79,0.09,4.65,ERA5,5.6,-3.81
2004-12-03 00:00:00+00:00,1.44,-0.89,4.74,ERA5,5.5,-4.06
2004-12-04 00:00:00+00:00,2.44,0.69,4.2,ERA5,5.39,-2.95
2004-12-05 00:00:00+00:00,6.05,4.07,7.64,ERA5,5.3,0.74
2004-12-06 00:00:00+00:00,5.55,3.39,7.85,ERA5,5.23,0.33
2004-12-07 00:00:00+00:00,3.88,2.65,5.14,ERA5,5.15,-1.26
2004-12-08 00:00:00+00:00,5.69,2.79,7.53,ERA5,5.08,0.62
2004-12-09 00:00:00+00:00,0.98,-1.18,3.23,ERA5,5.02,-4.04
2004-12-10 00:00:00+00:00,-0.31,-1.81,1.04,ERA5,4.95,-5.27
2004-12-11 00:00:00+00:00,2.42,1.22,3.16,ERA5,4.89,-2.48
2004-12-12 00:00:00+00:00,-0.48,-2.64,1.58,ERA5,4.83,-5.31
2004-12-13 00:00:00+00:00,-2.08,-3.58,-0.26,ERA5,4.78,-6.86
2004-12-14 00:00:00+00:00,-0.06,-2.67,3.15,ERA5,4.73,-4.79
2004-12-15 00:00:00+00:00,2.83,1.07,4.75,ERA5,4.68,-1.85
2004-12-16 00:00:00+00:00,4.86,3.11,7.42,ERA5,4.63,0.23
2004-12-17 00:00:00+00:00,5.31,2.74,6.05,ERA5,4.58,0.72
2004-12-18 00:00:00+00:00,4.17,1.51,6.81,ERA5,4.55,-0.38
2004-12-19 00:00:00+00:00,1.95,-2.88,4.69,ERA5,4.5,-2.55
2004-12-20 00:00:00+00:00,-2.11,-5.42,2.28,ERA5,4.47,-6.58
2004-12-21 00:00:00+00:00,-2.23,-5.75,0.84,ERA5,4.45,-6.67
2004-12-22 00:00:00+00:00,1.93,0.37,4.95,ERA5,4.41,-2.48
2004-12-23 00:00:00+00:00,9.1,5.49,10.61,ERA5,4.37,4.74
2004-12-24 00:00:00+00:00,9.3,8.38,9.99,ERA5,4.31,4.98
2004-12-25 00:00:00+00:00,4.23,1.15,8.49,ERA5,4.27,-0.04
2004-12-26 00:00:00+00:00,0.34,-2.83,3.89,ERA5,4.21,-3.87
2004-12-27 00:00:00+00:00,-1.25,-2.83,1.55,ERA5,4.15,-5.41
2004-12-28 00:00:00+00:00,2.4,0.49,4.03,ERA5,4.11,-1.71
2004-12-29 00:00:00+00:00,3.86,2.49,6.0,ERA5,4.07,-0.21
2004-12-30 00:00:00+00:00,6.21,4.23,8.28,ERA5,4.04,2.18
2004-12-31 00:00:00+00:00,8.87,8.14,9.5,ERA5,4.01,4.86
2005-01-01 00:00:00+00:00,8.02,5.02,10.86,ERA5,3.96,4.05
2005-01-02 00:00:00+00:00,5.49,3.91,9.21,ERA5,3.93,1.56
2005-01-03 00:00:00+00:00,5.5,2.17,8.36,ERA5,3.9,1.6
2005-01-04 00:00:00+00:00,6.14,4.77,8.1,ERA5,3.88,2.26
2005-01-05 00:00:00+00:00,6.59,5.65,7.35,ERA5,3.87,2.73
2005-01-06 00:00:00+00:00,7.54,5.2,9.2,ERA5,3.86,3.68
2005-01-07 00:00:00+00:00,10.59,8.96,11.96,ERA5,3.85,6.73
2005-01-08 00:00:00+00:00,8.77,6.33,10.87,ERA5,3.84,4.93
2005-01-09 00:00:00+00:00,7.77,5.67,11.09,ERA5,3.84,3.93
2005-01-10 00:00:00+00:00,10.89,8.85,12.71,ERA5,3.83,7.06
2005-01-11 00:00:00+00:00,9.69,8.28,10.6,ERA5,3.82,5.87
2005-01-12 00:00:00+00:00,7.95,4.64,10.08,ERA5,3.81,4.14
2005-01-13 00:00:00+00:00,4.08,0.92,7.28,ERA5,3.8,0.28
2005-01-14 00:00:00+00:00,1.55,-1.61,5.67,ERA5,3.79,-2.24
2005-01-15 00:00:00+00:00,0.95,-1.88,5.28,ERA5,3.78,-2.84
2005-01-16 00:00:00+00:00,1.76,-1.11,5.45,ERA5,3.79,-2.03
2005-01-17 00:00:00+00:00,5.89,3.88,7.63,ERA5,3.79,2.1
2005-01-18 00:00:00+00:00,4.73,2.32,7.87,ERA5,3.78,0.95
2005-01-19 00:00:00+00:00,4.96,3.29,6.47,ERA5,3.75,1.21
2005-01-20 00:00:00+00:00,10.24,6.64,11.44,ERA5,3.76,6.48
2005-01-21 00:00:00+00:00,6.12,3.87,9.94,ERA5,3.76,2.35
2005-01-22 00:00:00+00:00,3.1,1.33,6.06,ERA5,3.74,-0.64
2005-01-23 00:00:00+00:00,2.2,-0.91,5.35,ERA5,3.73,-1.53
2005-01-24 00:00:00+00:00,0.23,-2.53,2.32,ERA5,3.72,-3.5
2005-01-25 00:00:00+00:00,-1.49,-2.91,0.41,ERA5,3.74,-5.23
2005-01-26 00:00:00+00:00,-2.08,-3.83,0.02,ERA5,3.76,-5.85
2005-01-27 00:00:00+00:00,-0.65,-3.41,2.33,ERA5,3.79,-4.45
2005-01-28 00:00:00+00:00,1.87,1.36,2.69,ERA5,3.83,-1.96
2005-01-29 00:00:00+00:00,1.33,0.17,2.76,ERA5,3.87,-2.53
2005-01-30 00:00:00+00:00,4.44,1.65,6.57,ERA5,3.89,0.55
2005-01-31 00:00:00+00:00,5.98,4.08,7.99,ERA5,3.9,2.08
2005-02-01 00:00:00+00:00,5.04,3.58,7.38,ERA5,3.93,1.11
2005-02-02 00:00:00+00:00,5.66,4.5,6.68,ERA5,3.96,1.7
2005-02-03 00:00:00+00:00,6.05,4.74,7.5,ERA5,3.99,2.06
2005-02-04 00:00:00+00:00,5.15,0.26,6.92,ERA5,4.03,1.12
2005-02-05 00:00:00+00:00,1.84,-0.74,3.74,ERA5,4.07,-2.23
2005-02-06 00:00:00+00:00,3.79,0.01,9.06,ERA5,4.12,-0.33
2005-02-07 00:00:00+00:00,-0.11,-3.58,5.37,ERA5,4.16,-4.28
2005-02-08 00:00:00+00:00,1.73,-3.58,8.13,ERA5,4.2,-2.47
2005-02-09 00:00:00+00:00,5.6,2.05,9.38,ERA5,4.23,1.37
2005-02-10 00:00:00+00:00,7.73,7.08,8.56,ERA5,4.27,3.46
2005-02-11 00:00:00+00:00,8.44,7.85,9.58,ERA5,4.31,4.13
2005-02-12 00:00:00+00:00,9.47,5.65,11.56,ERA5,4.35,5.13
2005-02-13 00:00:00+00:00,3.83,2.77,5.5,ERA5,4.39,-0.56
2005-02-14 00:00:00+00:00,3.13,1.26,4.88,ERA5,4.46,-1.33
2005-02-15 00:00:00+00:00,1.32,-0.28,3.13,ERA5,4.52,-3.2
2005-02-16 00:00:00+00:00,-0.25,-2.3,0.78,ERA5,4.58,-4.83
2005-02-17 00:00:00+00:00,-0.12,-1.07,1.1,ERA5,4.62,-4.74
2005-02-18 00:00:00+00:00,1.68,-0.9,3.71,ERA5,4.68,-3.0
2005-02-19 00:00:00+00:00,2.52,0.74,4.81,ERA5,4.72,-2.2
2005-02-20 00:00:00+00:00,1.62,-0.23,3.87,ERA5,4.77,-3.15
2005-02-21 00:00:00+00:00,-0.08,-2.23,2.19,ERA5,4.83,-4.91
2005-02-22 00:00:00+00:00,-0.22,-1.35,1.01,ERA5,4.89,-5.11
2005-02-23 00:00:00+00:00,-1.06,-2.09,-0.05,ERA5,4.96,-6.02
2005-02-24 00:00:00+00:00,-0.85,-2.82,0.83,ERA5,5.03,-5.88
2005-02-25 00:00:00+00:00,-0.83,-4.76,3.08,ERA5,5.11,-5.94
2005-02-26 00:00:00+00:00,0.84,-0.91,2.84,ERA5,5.19,-4.35
2005-02-27 00:00:00+00:00,-2.18,-5.21,-0.4,ERA5,5.27,-7.45
2005-02-28 00:00:00+00:00,-4.03,-7.34,-0.6,ERA5,5.36,-9.39
2005-03-01 00:00:00+00:00,-2.61,-4.99,-0.67,ERA5,5.46,-8.06
2005-03-02 00:00:00+00:00,-0.3,-1.78,1.4,ERA5,5.56,-5.86
2005-03-03 00:00:00+00:00,-0.48,-2.14,0.53,ERA5,5.67,-6.15
2005-03-04 00:00:00+00:00,-2.43,-6.59,0.1,ERA5,5.77,-8.2
2005-03-05 00:00:00+00:00,0.46,-1.68,3.41,ERA5,5.86,-5.39
2005-03-06 00:00:00+00:00,-0.79,-5.02,2.09,ERA5,5.93,-6.72
2005-03-07 00:00:00+00:00,3.33,0.99,5.98,ERA5,6.0,-2.68
2005-03-08 00:00:00+00:00,4.37,3.08,5.65,ERA5,6.07,-1.7
2005-03-09 00:00:00+00:00,4.52,2.75,6.05,ERA5,6.14,-1.62
2005-03-10 00:00:00+00:00,3.41,0.37,6.58,ERA5,6.23,-2.82
2005-03-11 00:00:00+00:00,4.86,1.82,7.7,ERA5,6.31,-1.45
2005-03-12 00:00:00+00:00,3.52,1.57,4.98,ERA5,6.41,-2.89
2005-03-13 00:00:00+00:00,3.78,0.51,6.93,ERA5,6.5,-2.72
2005-03-14 00:00:00+00:00,4.81,2.04,8.0,ERA5,6.58,-1.76
2005-03-15 00:00:00+00:00,8.09,1.9,13.03,ERA5,6.66,1.43
2005-03-16 00:00:00+00:00,14.72,9.07,20.52,ERA5,6.77,7.94
2005-03-17 00:00:00+00:00,12.54,8.4,15.33,ERA5,6.87,5.66
